transaction_id,customer_id,merchant_id,transaction_date,amount,currency,transaction_type
8708,876,36,2025-12-20,4085.35,TRY,purchase
8709,514,45,2025-08-28,2265.12,TRY,refund
8710,247,44,2025-06-11,5611.7,TRY,transfer
8711,251,61,2026-04-10,5351.22,TRY,transfer
8712,339,5,2026-04-03,5064.7,TRY,refund
8713,944,88,2026-01-07,5418.62,TRY,refund
8714,470,29,2026-05-13,6130.87,TRY,refund
8715,574,96,2025-12-28,5097.39,TRY,transfer
8716,159,43,2025-03-19,1209.83,TRY,refund
8717,961,96,2026-07-19,5809.56,TRY,refund
8718,469,76,2025-02-22,594.39,TRY,refund
8719,825,42,2025-06-23,5967.66,TRY,refund
8720,604,97,2025-06-29,4355.74,TRY,transfer
8721,703,98,2026-03-15,2307.73,TRY,purchase
8722,215,80,2026-02-11,3484.53,TRY,transfer
8723,895,75,2026-08-01,4323.59,TRY,purchase
8724,62,29,2026-06-14,2389.15,TRY,purchase
8725,449,1,2025-03-02,3930.69,TRY,purchase
8726,351,74,2025-03-26,6590.59,TRY,refund
8727,147,54,2026-08-01,5183.77,TRY,refund
8728,911,41,2025-08-15,5863.35,TRY,transfer
8729,349,9,2025-07-26,4736.49,TRY,transfer
8730,892,62,2026-01-20,4943.92,TRY,refund
8731,165,79,2025-10-19,2932.27,TRY,refund
8732,134,93,2026-03-21,5239.9,TRY,purchase
8733,278,8,2026-06-08,2492.09,TRY,purchase
8734,408,32,2025-07-29,1858.96,TRY,refund
8735,79,9,2026-06-24,4199.75,TRY,transfer
8736,508,25,2026-04-05,1024.58,TRY,purchase
8737,667,49,2025-12-24,6976.27,TRY,purchase
8738,675,28,2026-06-04,306.65,TRY,purchase
8739,729,79,2025-03-09,3377.12,TRY,refund
8740,50,32,2025-07-27,6898.2,TRY,transfer
8741,823,87,2025-08-25,446.86,TRY,refund
8742,299,37,2025-03-30,3713.4,TRY,refund
8743,256,54,2026-03-17,398.47,TRY,purchase
8744,694,3,2025-07-23,628.39,TRY,refund
8745,933,71,2026-07-08,356.99,TRY,purchase
8746,701,9,2025-02-02,4070.86,TRY,refund
8747,498,93,2026-02-28,3500.72,TRY,refund
8748,802,60,2026-04-11,1696.37,TRY,refund
8749,351,98,2026-04-13,2654.78,TRY,refund
8750,357,39,2025-12-05,4330.01,TRY,purchase
8751,214,33,2026-06-01,793.57,TRY,refund
8752,826,90,2025-09-14,1430.26,TRY,transfer
8753,740,15,2025-04-21,6314.16,TRY,purchase
8754,391,80,2025-07-29,4027.9,TRY,refund
8755,211,31,2025-02-20,3770.75,TRY,transfer
8756,770,18,2025-07-16,4844.21,TRY,purchase
8757,669,11,2025-07-30,2569.26,TRY,transfer
8758,72,40,2026-06-17,2218.01,TRY,transfer
8759,805,4,2026-04-21,179.41,TRY,refund
8760,257,3,2026-03-19,987.53,TRY,refund
8761,15,50,2026-03-27,1984.46,TRY,purchase
8762,328,81,2025-05-07,5229.52,TRY,refund
8763,314,65,2026-05-04,3070.12,TRY,purchase
8764,955,54,2025-10-20,3946.16,TRY,purchase
8765,753,33,2025-05-20,3183.1,TRY,transfer
8766,465,32,2025-02-25,1236.37,TRY,refund
8767,55,56,2026-08-04,2303.8,TRY,refund
8768,941,22,2025-12-20,1190.75,TRY,purchase
8769,162,30,2026-01-05,3560.59,TRY,purchase
8770,465,60,2025-04-25,1142.44,TRY,transfer
8771,186,69,2025-09-28,3724.44,TRY,transfer
8772,618,11,2026-08-29,4695.88,TRY,transfer
8773,604,39,2026-01-02,6662.86,TRY,refund
8774,695,93,2025-12-08,4382.09,TRY,purchase
8775,768,91,2026-08-21,1948.56,TRY,refund
8776,673,38,2025-11-02,3039.26,TRY,refund
8777,148,31,2026-08-22,61.22,TRY,refund
8778,75,48,2025-06-23,2136.05,TRY,purchase
8779,898,95,2026-06-23,2642.25,TRY,transfer
8780,375,43,2025-09-19,3466.1,TRY,purchase
8781,807,9,2026-05-30,4123.7,TRY,refund
8782,614,88,2025-12-21,5356.2,TRY,purchase
8783,915,88,2025-11-05,2642.74,TRY,purchase
8784,767,79,2025-08-22,2976.16,TRY,purchase
8785,777,83,2025-12-18,6327.81,TRY,transfer
8786,132,65,2025-01-29,419.92,TRY,transfer
8787,318,86,2025-03-20,3240.75,TRY,transfer
8788,34,82,2026-05-23,1704.37,TRY,transfer
8789,872,55,2025-02-13,4716.99,TRY,purchase
8790,424,13,2025-08-15,4652.09,TRY,purchase
8791,765,63,2026-08-25,4334.22,TRY,transfer
8792,764,12,2026-01-30,6198.99,TRY,refund
8793,493,42,2025-07-01,3424.81,TRY,refund
8794,664,23,2026-05-30,4987.18,TRY,transfer
8795,895,26,2025-05-09,5326.76,TRY,refund
8796,502,88,2026-05-30,2382.38,TRY,purchase
8797,983,46,2025-02-23,2971.88,TRY,refund
8798,534,66,2025-03-13,2445.73,TRY,transfer
8799,480,15,2025-11-29,2566.34,TRY,refund
8800,694,54,2025-03-24,6020.04,TRY,refund
8801,574,75,2025-11-05,6862.87,TRY,transfer
8802,246,54,2025-09-02,2728.31,TRY,refund
8803,655,2,2025-12-16,3989.35,TRY,refund
8804,322,16,2026-02-28,833.64,TRY,purchase
8805,225,27,2026-08-25,2352.86,TRY,purchase
8806,192,17,2025-09-25,6345.97,TRY,purchase
8807,524,20,2026-01-18,2776.59,TRY,refund
8808,69,76,2025-05-12,589.04,TRY,purchase
8809,657,91,2026-03-16,6326.71,TRY,refund
8810,866,95,2025-11-16,3915.14,TRY,transfer
8811,899,50,2026-08-17,3412.87,TRY,refund
8812,539,62,2026-08-08,5280.58,TRY,transfer
8813,643,78,2026-02-23,5181.89,TRY,purchase
8814,586,55,2025-08-18,428.02,TRY,purchase
8815,507,81,2025-02-22,1833.9,TRY,purchase
8816,399,74,2025-07-07,1279.41,TRY,refund
8817,834,73,2025-03-22,2965.25,TRY,purchase
8818,241,1,2025-05-04,956.32,TRY,refund
8819,416,76,2025-01-11,791.96,TRY,refund
8820,209,14,2025-04-03,4003.26,TRY,transfer
8821,883,55,2025-09-07,3277.5,TRY,transfer
8822,668,3,2026-06-21,2552.49,TRY,refund
8823,232,50,2025-01-05,2952.03,TRY,purchase
8824,178,25,2025-01-13,2904.33,TRY,refund
8825,428,61,2025-07-31,4495.39,TRY,refund
8826,503,59,2026-01-18,2753.32,TRY,transfer
8827,297,22,2026-06-18,2179.53,TRY,purchase
8828,2,39,2025-01-09,5869.91,TRY,transfer
8829,37,28,2025-06-13,3292.04,TRY,purchase
8830,224,97,2025-05-11,2173.6,TRY,transfer
8831,179,91,2026-04-01,2146.15,TRY,transfer
8832,391,27,2025-11-29,908.73,TRY,transfer
8833,235,44,2026-02-28,584.43,TRY,transfer
8834,528,89,2025-06-04,109.81,TRY,purchase
8835,855,70,2025-01-04,4813.39,TRY,refund
8836,878,87,2026-08-20,2320.02,TRY,transfer
8837,423,18,2025-03-10,3944.03,TRY,purchase
8838,941,84,2025-03-07,4976.99,TRY,purchase
8839,672,21,2026-05-30,5339.52,TRY,refund
8840,497,78,2025-01-31,5670.58,TRY,purchase
8841,653,51,2026-03-11,2706.87,TRY,purchase
8842,402,84,2025-11-08,3371.53,TRY,transfer
8843,76,84,2025-09-10,1125.39,TRY,refund
8844,596,66,2025-10-14,2367.29,TRY,purchase
8845,206,88,2026-05-19,4285.55,TRY,transfer
8846,178,86,2025-10-12,6915.47,TRY,purchase
8847,853,29,2026-05-18,2541.36,TRY,refund
8848,649,89,2025-07-22,4670.74,TRY,purchase
8849,676,26,2025-06-09,4979.25,TRY,transfer
8850,352,17,2026-04-04,6670.92,TRY,refund
8851,425,58,2025-04-11,4082.69,TRY,refund
8852,49,94,2025-09-13,400.51,TRY,refund
8853,514,59,2026-07-23,449.88,TRY,purchase
8854,129,90,2026-02-12,2321.74,TRY,refund
8855,870,80,2025-10-27,5572.47,TRY,transfer
8856,74,65,2025-12-31,1136.62,TRY,transfer
8857,614,65,2025-09-01,3563.6,TRY,purchase
8858,932,1,2025-03-17,2309.48,TRY,refund
8859,602,60,2026-03-29,3486.63,TRY,refund
8860,589,12,2025-09-09,2811.71,TRY,purchase
8861,419,46,2026-03-28,2909.24,TRY,refund
8862,141,66,2025-06-20,6712.47,TRY,transfer
8863,970,97,2026-02-01,777.48,TRY,transfer
8864,672,42,2025-10-03,4964.87,TRY,transfer
8865,683,4,2025-05-15,3947.81,TRY,transfer
8866,877,34,2026-08-18,5455.3,TRY,purchase
8867,688,96,2025-09-20,5187.67,TRY,refund
8868,470,62,2026-02-24,6046.82,TRY,purchase
8869,740,31,2026-07-10,3761.67,TRY,refund
8870,352,81,2025-12-15,134.86,TRY,transfer
8871,980,5,2026-08-20,5958.69,TRY,transfer
8872,377,77,2025-12-21,5047.44,TRY,transfer
8873,455,66,2025-07-12,1008.7,TRY,purchase
8874,578,90,2026-01-09,6715.73,TRY,transfer
8875,775,25,2026-01-28,5653.32,TRY,purchase
8876,594,100,2025-10-19,626.98,TRY,transfer
8877,471,4,2026-03-02,2692.37,TRY,transfer
8878,794,42,2025-08-24,2880.14,TRY,transfer
8879,544,64,2026-07-02,310.29,TRY,refund
8880,140,1,2025-05-24,222.89,TRY,purchase
8881,949,82,2025-08-08,3863.05,TRY,transfer
8882,103,9,2025-06-11,99.62,TRY,transfer
8883,633,55,2026-02-10,5969.94,TRY,refund
8884,226,57,2025-06-17,6610.92,TRY,purchase
8885,663,57,2025-08-17,2080.76,TRY,refund
8886,516,29,2026-01-20,2543.95,TRY,refund
8887,1,59,2025-04-14,4063.55,TRY,transfer
8888,3,45,2026-02-20,4622.28,TRY,refund
8889,503,37,2025-07-18,4130.89,TRY,refund
8890,490,5,2025-11-22,1839.27,TRY,refund
8891,207,77,2025-09-07,549.74,TRY,refund
8892,744,77,2025-01-06,4140.6,TRY,transfer
8893,350,35,2026-03-12,6261.97,TRY,transfer
8894,546,64,2025-09-04,5036.4,TRY,purchase
8895,774,46,2026-06-14,6777.38,TRY,refund
8896,547,16,2025-03-01,5951.85,TRY,refund
8897,218,13,2025-05-20,6773.93,TRY,purchase
8898,433,54,2025-05-11,2227.33,TRY,refund
8899,797,66,2025-02-19,4811.22,TRY,transfer
8900,336,67,2025-02-22,2154.87,TRY,purchase
8901,799,38,2026-01-31,872.61,TRY,refund
8902,623,60,2025-01-14,305.38,TRY,purchase
8903,939,75,2025-02-26,6763.91,TRY,purchase
8904,462,27,2026-06-16,3555.15,TRY,refund
8905,264,51,2026-03-28,6425.37,TRY,transfer
8906,238,81,2025-11-13,5104.68,TRY,refund
8907,250,52,2026-08-10,1639.2,TRY,transfer
8908,652,5,2026-07-22,4238.59,TRY,purchase
8909,216,14,2026-08-12,3727.28,TRY,transfer
8910,388,64,2025-03-11,3675.26,TRY,purchase
8911,112,26,2025-01-14,2464.07,TRY,purchase
8912,955,85,2026-07-09,4469.06,TRY,transfer
8913,812,91,2025-06-29,2522.06,TRY,purchase
8914,107,12,2026-08-20,4600.38,TRY,purchase
8915,774,46,2025-11-04,6021.54,TRY,purchase
8916,592,38,2025-06-20,4639.58,TRY,refund
8917,65,24,2025-11-18,3961.72,TRY,transfer
8918,640,95,2026-08-27,273.73,TRY,transfer
8919,234,98,2025-05-23,1743.38,TRY,transfer
8920,727,58,2026-03-05,6911.05,TRY,refund
8921,874,56,2025-02-07,6956.34,TRY,refund
8922,852,22,2026-06-21,4049.13,TRY,refund
8923,918,10,2025-07-26,5472.08,TRY,refund
8924,18,83,2025-08-06,3957.94,TRY,refund
8925,564,28,2026-07-01,3238.73,TRY,refund
8926,686,90,2025-07-19,169.0,TRY,purchase
8927,523,26,2026-02-22,1686.95,TRY,transfer
8928,775,73,2025-07-29,4442.8,TRY,transfer
8929,839,58,2025-01-09,1278.92,TRY,refund
8930,249,66,2025-06-20,6144.65,TRY,refund
8931,126,45,2025-11-13,3923.5,TRY,transfer
8932,334,16,2025-08-16,1578.38,TRY,purchase
8933,80,61,2026-06-06,2916.43,TRY,refund
8934,449,58,2026-02-20,5898.67,TRY,refund
8935,74,76,2025-05-20,6913.02,TRY,transfer
8936,573,71,2025-05-19,5347.41,TRY,purchase
8937,61,20,2026-06-28,6791.46,TRY,refund
8938,328,57,2025-10-04,253.81,TRY,transfer
8939,640,97,2025-07-10,1682.83,TRY,purchase
8940,215,54,2025-01-14,2658.94,TRY,refund
8941,543,62,2025-04-24,4170.54,TRY,transfer
8942,174,35,2026-04-29,4643.48,TRY,purchase
8943,388,42,2025-12-16,5259.53,TRY,refund
8944,66,25,2026-02-19,1986.99,TRY,refund
8945,489,34,2026-01-08,681.32,TRY,transfer
8946,317,41,2025-08-23,3179.2,TRY,purchase
8947,364,57,2025-11-04,6808.48,TRY,refund
8948,695,67,2026-06-29,1040.59,TRY,refund
8949,143,93,2026-03-06,4589.77,TRY,transfer
8950,588,7,2025-04-26,5718.28,TRY,refund
8951,972,14,2025-04-16,5736.16,TRY,refund
8952,754,56,2026-05-03,6254.22,TRY,purchase
8953,557,45,2025-03-18,2251.97,TRY,refund
8954,294,95,2026-03-07,3471.23,TRY,purchase
8955,665,48,2025-03-03,4633.91,TRY,transfer
8956,10,78,2026-07-12,1431.87,TRY,transfer
8957,215,9,2026-08-20,1578.91,TRY,refund
8958,332,90,2025-03-03,1258.79,TRY,refund
8959,328,66,2026-03-15,380.31,TRY,transfer
8960,307,96,2025-12-19,2650.22,TRY,transfer
8961,247,27,2026-07-08,4055.02,TRY,purchase
8962,308,80,2026-01-04,986.08,TRY,refund
8963,463,7,2025-12-14,558.37,TRY,refund
8964,740,61,2026-06-28,6571.2,TRY,transfer
8965,137,52,2025-07-16,3757.19,TRY,purchase
8966,844,82,2025-07-27,5632.61,TRY,refund
8967,694,95,2025-05-29,3258.63,TRY,refund
8968,113,86,2026-06-22,5237.14,TRY,refund
8969,792,21,2026-06-08,6366.74,TRY,refund
8970,594,60,2025-09-14,3380.18,TRY,transfer
8971,825,24,2025-08-09,4435.52,TRY,purchase
8972,215,88,2026-07-24,2424.91,TRY,refund
8973,481,72,2026-03-31,5269.65,TRY,transfer
8974,190,53,2026-06-24,689.96,TRY,purchase
8975,941,16,2025-06-08,1268.39,TRY,transfer
8976,975,36,2025-04-03,5407.81,TRY,transfer
8977,987,23,2025-08-17,993.7,TRY,transfer
8978,1,98,2026-02-06,1314.3,TRY,purchase
8979,702,75,2025-09-14,6075.44,TRY,purchase
8980,934,65,2026-01-05,1936.53,TRY,refund
8981,285,9,2026-07-07,4298.15,TRY,refund
8982,552,68,2025-09-02,617.06,TRY,purchase
8983,53,30,2025-12-22,2828.31,TRY,purchase
8984,208,21,2026-06-02,1071.62,TRY,refund
8985,196,42,2025-11-07,6100.13,TRY,purchase
8986,316,58,2026-08-17,5697.0,TRY,transfer
8987,975,49,2026-01-04,3112.34,TRY,refund
8988,849,65,2026-08-22,5002.27,TRY,transfer
8989,143,12,2025-07-19,1051.36,TRY,transfer
8990,813,47,2025-03-03,3681.07,TRY,purchase
8991,871,70,2026-02-22,6352.42,TRY,refund
8992,396,38,2025-08-04,2100.43,TRY,refund
8993,52,88,2026-06-21,5771.56,TRY,transfer
8994,180,27,2025-01-21,4044.81,TRY,refund
8995,558,57,2025-07-01,3654.24,TRY,transfer
8996,656,38,2026-02-09,3278.48,TRY,transfer
8997,219,51,2025-08-03,564.68,TRY,purchase
8998,250,3,2026-07-22,2068.72,TRY,purchase
8999,106,61,2025-06-11,5214.65,TRY,purchase
9000,527,99,2025-01-15,1664.6,TRY,purchase
9001,718,52,2025-11-16,4268.48,TRY,transfer
9002,846,37,2026-05-27,1983.39,TRY,purchase
9003,647,12,2026-03-20,5652.96,TRY,purchase
9004,261,84,2025-08-16,6011.96,TRY,transfer
9005,36,30,2025-04-08,446.22,TRY,transfer
9006,101,50,2026-02-26,1659.38,TRY,refund
9007,442,23,2025-05-28,3678.65,TRY,refund
9008,858,41,2025-11-10,525.15,TRY,purchase
9009,547,82,2025-12-06,3186.93,TRY,refund
9010,156,21,2026-08-12,2476.93,TRY,purchase
9011,650,1,2026-06-08,2199.15,TRY,refund
9012,82,5,2026-01-27,5123.18,TRY,refund
9013,766,6,2025-03-03,1294.94,TRY,refund
9014,913,1,2025-10-31,2943.5,TRY,purchase
9015,653,14,2026-03-29,1847.69,TRY,transfer
9016,344,26,2026-06-08,5808.59,TRY,transfer
9017,109,93,2026-01-24,6240.63,TRY,purchase
9018,924,40,2025-10-12,526.69,TRY,purchase
9019,427,50,2026-05-19,3828.91,TRY,refund
9020,328,61,2025-08-15,5941.62,TRY,purchase
9021,931,10,2026-03-17,2457.04,TRY,purchase
9022,934,88,2025-10-08,1087.08,TRY,purchase
9023,793,68,2026-08-09,1381.39,TRY,refund
9024,761,33,2025-01-15,3237.19,TRY,purchase
9025,658,2,2026-04-21,5296.53,TRY,transfer
9026,529,48,2025-01-25,1199.14,TRY,transfer
9027,675,4,2025-12-21,4478.08,TRY,transfer
9028,32,55,2026-03-21,3122.66,TRY,refund
9029,554,44,2025-08-28,6512.04,TRY,transfer
9030,204,100,2025-05-05,3507.32,TRY,purchase
9031,261,59,2026-08-12,5327.29,TRY,refund
9032,262,95,2025-03-09,1211.52,TRY,transfer
9033,712,22,2025-10-27,5281.13,TRY,transfer
9034,183,21,2025-01-06,5748.41,TRY,purchase
9035,520,86,2026-07-17,524.13,TRY,transfer
9036,186,7,2026-06-06,4113.84,TRY,transfer
9037,363,18,2025-04-24,5916.31,TRY,refund
9038,561,1,2025-05-04,6805.88,TRY,purchase
9039,428,78,2026-03-17,1180.39,TRY,purchase
9040,872,42,2025-02-28,3351.04,TRY,purchase
9041,730,18,2025-10-13,5253.85,TRY,transfer
9042,65,30,2025-10-30,1685.5,TRY,purchase
9043,838,89,2025-06-22,2570.32,TRY,transfer
9044,774,22,2026-05-14,1769.21,TRY,refund
9045,834,20,2025-09-03,3936.85,TRY,transfer
9046,984,37,2025-10-30,349.96,TRY,transfer
9047,860,30,2026-05-09,4503.66,TRY,refund
9048,264,27,2026-08-22,4151.26,TRY,purchase
9049,864,94,2026-07-30,5307.45,TRY,transfer
9050,538,3,2025-07-15,1588.86,TRY,purchase
9051,536,53,2025-09-18,5751.49,TRY,refund
9052,570,53,2025-09-09,5809.83,TRY,transfer
9053,665,6,2026-06-12,2248.88,TRY,purchase
9054,341,8,2025-10-06,6562.73,TRY,transfer
9055,876,64,2025-04-19,2355.37,TRY,purchase
9056,857,41,2025-05-01,3908.51,TRY,purchase
9057,478,63,2025-06-24,751.31,TRY,transfer
9058,54,62,2025-09-17,2036.8,TRY,refund
9059,587,89,2025-08-26,3984.64,TRY,transfer
9060,74,61,2025-05-08,3401.29,TRY,refund
9061,875,92,2025-01-11,226.35,TRY,transfer
9062,263,46,2026-02-08,3704.56,TRY,transfer
9063,705,36,2026-06-27,2784.97,TRY,transfer
9064,956,63,2025-08-02,3362.46,TRY,refund
9065,614,49,2026-02-19,2651.72,TRY,purchase
9066,454,18,2025-08-13,2768.43,TRY,transfer
9067,60,99,2025-10-27,5961.39,TRY,refund
9068,270,14,2025-06-01,66.63,TRY,purchase
9069,557,1,2025-07-17,3065.77,TRY,transfer
9070,216,65,2025-06-07,2502.02,TRY,purchase
9071,810,69,2026-08-23,4383.55,TRY,purchase
9072,314,28,2026-08-18,1744.53,TRY,refund
9073,120,52,2025-01-19,974.39,TRY,transfer
9074,793,91,2025-12-03,3392.4,TRY,refund
9075,383,17,2026-03-17,2942.78,TRY,refund
9076,970,72,2025-02-22,1534.86,TRY,transfer
9077,102,55,2025-07-21,2814.67,TRY,transfer
9078,72,59,2025-11-19,1063.3,TRY,transfer
9079,567,9,2025-09-12,2381.36,TRY,refund
9080,395,35,2025-06-10,4276.5,TRY,transfer
9081,236,97,2025-08-14,99.74,TRY,transfer
9082,782,46,2025-09-04,4203.92,TRY,purchase
9083,759,90,2026-02-11,311.53,TRY,transfer
9084,551,45,2025-07-12,1282.27,TRY,transfer
9085,857,60,2025-08-31,2046.15,TRY,purchase
9086,96,11,2025-09-18,4343.42,TRY,transfer
9087,501,93,2025-11-08,3197.97,TRY,refund
9088,279,94,2026-05-17,1427.9,TRY,transfer
9089,461,60,2025-02-07,1942.71,TRY,transfer
9090,976,79,2025-02-10,4039.95,TRY,refund
9091,470,69,2025-03-11,4230.02,TRY,refund
9092,843,50,2025-12-11,4033.25,TRY,refund
9093,239,79,2026-01-30,676.76,TRY,purchase
9094,680,26,2025-09-14,168.23,TRY,refund
9095,211,52,2026-07-09,6329.49,TRY,transfer
9096,595,13,2025-02-22,3641.84,TRY,transfer
9097,21,38,2025-04-23,4946.22,TRY,refund
9098,990,41,2026-03-16,4381.8,TRY,refund
9099,912,28,2025-02-02,3327.13,TRY,transfer
9100,934,21,2025-04-17,6286.94,TRY,transfer
9101,677,65,2026-04-13,4639.05,TRY,purchase
9102,694,93,2026-03-11,6671.16,TRY,transfer
9103,603,13,2026-02-01,2255.52,TRY,refund
9104,186,30,2026-02-25,1745.78,TRY,purchase
9105,122,5,2025-09-28,3775.44,TRY,refund
9106,451,72,2026-03-06,3155.79,TRY,purchase
9107,964,19,2026-01-30,2307.29,TRY,refund
9108,711,21,2026-07-17,5826.77,TRY,transfer
9109,993,19,2026-08-24,5883.66,TRY,purchase
9110,870,63,2026-07-30,4374.07,TRY,transfer
9111,522,47,2025-06-18,1822.62,TRY,transfer
9112,597,9,2026-02-19,200.31,TRY,transfer
9113,300,13,2025-12-23,4748.16,TRY,transfer
9114,798,43,2026-01-12,1369.24,TRY,transfer
9115,233,8,2025-10-12,1517.24,TRY,refund
9116,209,16,2026-06-27,2259.64,TRY,transfer
9117,414,64,2025-01-23,3461.49,TRY,purchase
9118,446,97,2025-09-19,1801.78,TRY,transfer
9119,945,13,2025-10-05,5253.15,TRY,purchase
9120,5,8,2025-10-06,272.74,TRY,refund
9121,379,53,2025-02-16,1060.0,TRY,purchase
9122,53,94,2026-03-09,2200.19,TRY,purchase
9123,456,99,2026-05-13,1129.17,TRY,refund
9124,537,95,2025-06-15,1251.73,TRY,transfer
9125,516,85,2025-12-05,5249.12,TRY,refund
9126,158,59,2025-07-31,5203.63,TRY,refund
9127,603,92,2026-05-13,4038.55,TRY,transfer
9128,614,20,2026-01-19,822.05,TRY,transfer
9129,942,77,2026-05-07,4833.78,TRY,refund
9130,418,81,2025-11-26,6942.68,TRY,refund
9131,751,47,2026-06-05,6311.33,TRY,refund
9132,857,72,2025-09-07,6684.15,TRY,refund
9133,932,9,2025-03-03,5879.76,TRY,refund
9134,193,76,2025-05-27,2495.15,TRY,transfer
9135,605,8,2026-03-17,4858.55,TRY,refund
9136,471,16,2026-07-26,2280.21,TRY,transfer
9137,411,1,2025-04-20,3338.74,TRY,purchase
9138,718,3,2025-09-21,447.65,TRY,purchase
9139,359,49,2025-03-02,346.25,TRY,purchase
9140,206,13,2026-02-23,4780.9,TRY,refund
9141,477,46,2025-06-01,3372.47,TRY,purchase
9142,449,15,2025-06-09,6171.8,TRY,transfer
9143,724,95,2026-04-25,736.05,TRY,refund
9144,219,95,2025-11-30,84.71,TRY,refund
9145,183,90,2026-04-15,1117.84,TRY,transfer
9146,623,4,2025-10-29,1490.4,TRY,transfer
9147,645,13,2026-05-14,6360.96,TRY,refund
9148,473,51,2025-05-19,6531.8,TRY,purchase
9149,869,57,2025-02-05,1023.98,TRY,refund
9150,320,32,2025-03-15,2785.94,TRY,purchase
9151,589,9,2025-11-23,3581.72,TRY,refund
9152,280,62,2025-05-10,2361.53,TRY,purchase
9153,846,37,2026-01-29,5652.15,TRY,transfer
9154,162,84,2025-02-15,4780.73,TRY,refund
9155,636,3,2026-02-05,4862.06,TRY,purchase
9156,328,91,2025-12-26,249.05,TRY,purchase
9157,403,9,2025-09-01,1816.42,TRY,transfer
9158,639,61,2025-08-20,673.3,TRY,purchase
9159,159,99,2025-02-26,5712.45,TRY,transfer
9160,443,50,2026-03-26,3059.28,TRY,refund
9161,294,84,2025-01-05,2283.77,TRY,transfer
9162,651,23,2025-10-12,1114.27,TRY,transfer
9163,117,89,2026-02-26,6845.3,TRY,refund
9164,227,43,2025-08-18,4914.9,TRY,transfer
9165,764,56,2025-03-17,3275.21,TRY,transfer
9166,13,47,2026-07-22,6228.48,TRY,purchase
9167,1000,67,2025-02-02,6675.93,TRY,refund
9168,230,24,2025-04-29,1580.57,TRY,refund
9169,878,72,2026-07-28,2706.25,TRY,refund
9170,341,48,2025-05-17,2873.16,TRY,refund
9171,123,4,2026-03-28,97.72,TRY,transfer
9172,357,86,2026-01-10,6872.81,TRY,purchase
9173,373,21,2026-01-18,272.1,TRY,refund
9174,545,64,2025-10-01,2039.27,TRY,purchase
9175,791,25,2025-12-18,6500.14,TRY,transfer
9176,597,90,2026-07-14,4133.5,TRY,transfer
9177,178,41,2026-07-29,2792.08,TRY,purchase
9178,896,52,2025-09-10,2209.22,TRY,purchase
9179,36,50,2025-07-11,2356.39,TRY,refund
9180,65,47,2025-03-31,3388.33,TRY,transfer
9181,894,97,2026-04-03,4869.61,TRY,refund
9182,78,75,2025-07-25,3332.86,TRY,transfer
9183,257,76,2025-12-09,1540.8,TRY,purchase
9184,466,26,2025-10-01,5361.31,TRY,refund
9185,827,43,2026-06-27,4531.63,TRY,transfer
9186,68,80,2026-05-20,2973.31,TRY,purchase
9187,115,26,2025-10-03,2929.8,TRY,purchase
9188,407,36,2026-01-21,557.08,TRY,purchase
9189,962,90,2026-03-18,5394.75,TRY,purchase
9190,155,19,2025-05-11,5931.03,TRY,refund
9191,925,100,2026-04-06,293.1,TRY,transfer
9192,523,13,2025-01-03,768.33,TRY,transfer
9193,708,14,2025-06-21,4088.35,TRY,refund
9194,75,79,2026-07-26,3756.0,TRY,purchase
9195,793,72,2025-09-15,1738.88,TRY,refund
9196,568,86,2025-05-03,5670.29,TRY,refund
9197,528,15,2026-05-15,5283.45,TRY,transfer
9198,256,2,2025-01-15,3657.95,TRY,purchase
9199,332,66,2026-07-09,5648.87,TRY,transfer
9200,894,2,2025-12-04,5972.29,TRY,transfer
9201,43,70,2025-05-04,1889.04,TRY,purchase
9202,222,37,2025-01-26,2392.62,TRY,purchase
9203,567,95,2025-04-26,4870.25,TRY,purchase
9204,348,49,2025-08-15,2402.09,TRY,transfer
9205,531,93,2026-03-19,5676.3,TRY,transfer
9206,605,5,2025-07-08,6730.78,TRY,purchase
9207,71,13,2026-02-25,4917.55,TRY,transfer
9208,311,54,2025-01-23,6230.16,TRY,transfer
9209,77,21,2025-10-25,6341.91,TRY,refund
9210,850,55,2025-09-22,1026.42,TRY,purchase
9211,153,91,2025-12-22,3970.55,TRY,purchase
9212,407,100,2025-06-12,379.99,TRY,refund
9213,637,66,2026-07-28,5488.28,TRY,refund
9214,599,89,2025-11-25,4199.75,TRY,purchase
9215,399,1,2026-08-16,1057.48,TRY,purchase
9216,230,11,2025-09-23,5220.71,TRY,refund
9217,428,88,2025-12-29,3478.15,TRY,purchase
9218,778,54,2026-02-05,2493.87,TRY,transfer
9219,647,13,2025-08-05,178.44,TRY,transfer
9220,639,45,2025-02-28,2136.38,TRY,transfer
9221,584,87,2026-02-10,2049.1,TRY,purchase
9222,408,35,2025-12-27,295.46,TRY,refund
9223,148,93,2026-08-01,6145.0,TRY,purchase
9224,814,17,2025-05-11,5932.2,TRY,purchase
9225,484,19,2025-10-05,6255.55,TRY,transfer
9226,940,63,2026-01-30,1797.62,TRY,purchase
9227,424,13,2025-08-11,4693.12,TRY,transfer
9228,373,100,2026-01-07,3440.25,TRY,refund
9229,558,51,2025-05-02,3537.82,TRY,purchase
9230,705,42,2026-06-01,1416.54,TRY,purchase
9231,320,5,2026-06-15,1550.35,TRY,refund
9232,649,36,2025-05-25,4733.8,TRY,refund
9233,528,68,2025-12-28,3960.9,TRY,transfer
